id,document_id,line_item_id,total_price,status,description,created_at,updated_at,is_accepted,accepted_on,vendor_id,rejected_on,rushed,deadline,batch_no,shipped_at,production_time,ship_accuracy,ship_rating,quantity,unit_price,additional_cost,paid,origin,invoice_id,default_production_time,product,vendor
98,99,948,NULL,3,NULL,2018-06-04 21:18:10,2018-10-01 17:56:43,1,2018-06-05 05:56:04,322,NULL,0,NULL,2018-W22-1,2018-07-02 03:23:56,27,-3,positive,50,NULL,0.00,1,0,3360,30,End of Year Special - 50pcs,Hidy Zhao
99,100,632,NULL,3,NULL,2018-06-04 21:20:00,2018-10-01 17:56:43,1,2018-06-05 05:56:00,322,NULL,0,NULL,2018-W22-1,2018-08-24 07:25:05,80,50,negative,50,NULL,0.00,1,0,3236,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
100,101,948,NULL,3,NULL,2018-06-05 02:19:54,2018-10-01 17:56:43,1,2018-06-05 05:55:59,322,NULL,0,NULL,2018-W22-1,2018-07-02 03:24:13,27,-3,positive,50,NULL,0.00,1,0,3360,30,End of Year Special - 50pcs,Hidy Zhao
101,102,950,NULL,3,NULL,2018-06-05 21:27:56,2018-10-01 17:56:43,1,2018-06-07 01:39:37,322,NULL,0,NULL,2018-W22-1,2018-08-24 07:25:25,78,48,negative,50,NULL,0.00,1,0,3361,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
102,103,930,NULL,3,NULL,2018-06-06 21:02:18,2018-10-01 17:56:43,1,2018-06-07 01:39:33,322,NULL,0,NULL,2018-W22-1,2018-07-12 05:09:15,35,5,negative,50,NULL,0.00,1,0,3354,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
103,104,931,NULL,3,NULL,2018-06-06 21:02:32,2018-10-01 17:56:43,1,2018-06-07 01:39:29,322,NULL,0,NULL,2018-W22-1,2018-07-12 05:10:04,35,5,negative,50,NULL,0.00,1,0,3354,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
104,105,956,NULL,3,NULL,2018-06-07 14:13:04,2018-10-01 17:56:43,1,2018-06-14 05:42:52,322,NULL,0,NULL,2018-W22-2,2018-07-12 05:13:14,28,-2,positive,50,NULL,0.00,1,0,3363,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
105,106,824,NULL,3,NULL,2018-06-07 15:03:13,2018-10-01 17:56:43,1,2018-06-14 05:42:45,322,NULL,0,NULL,2018-W22-2,2018-07-12 05:08:32,28,-2,positive,100,NULL,0.00,1,0,3316,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
106,107,953,NULL,3,NULL,2018-06-07 21:32:52,2018-10-01 17:56:43,1,2018-06-14 05:42:38,322,NULL,0,NULL,2018-W22-2,2018-07-12 05:12:55,28,-2,positive,1,NULL,0.00,1,0,3362,30,Custom Sample Production Hat,Hidy Zhao
107,108,954,NULL,3,NULL,2018-06-07 21:33:03,2018-10-01 17:56:43,1,2018-06-14 05:42:34,322,NULL,0,NULL,2018-W22-2,2018-08-06 05:47:15,53,23,negative,1,NULL,0.00,1,0,3362,30,Custom Sample Production Hat,Hidy Zhao
108,109,958,NULL,3,NULL,2018-06-08 15:56:27,2018-10-01 17:56:43,1,2018-06-14 05:42:23,322,NULL,0,NULL,2018-W22-2,2018-07-12 05:13:29,28,-2,positive,50,NULL,0.00,1,0,3364,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
109,110,968,NULL,3,NULL,2018-06-11 15:26:14,2018-10-01 17:56:43,1,2018-06-14 05:44:09,322,NULL,1,2018-07-11 00:00:00,2018-W23-1,2018-08-24 07:42:37,71,54,negative,1,NULL,0.00,1,0,3367,30,Custom Sample Production Hat,Hidy Zhao
110,111,969,NULL,3,NULL,2018-06-11 15:26:32,2018-10-01 17:56:43,1,2018-06-14 05:43:52,322,NULL,1,2018-07-11 00:00:00,2018-W23-1,2018-08-24 07:42:48,71,54,negative,1,NULL,0.00,1,0,3367,30,Custom Sample Production Hat,Hidy Zhao
111,112,986,NULL,3,NULL,2018-06-13 15:19:17,2018-10-01 17:56:43,1,2018-06-27 02:43:39,322,NULL,0,NULL,2018-W23-1,2018-07-12 05:14:13,15,-15,positive,30,NULL,0.00,1,0,3374,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
112,113,990,NULL,3,NULL,2018-06-13 16:42:01,2018-10-19 05:59:15,1,2018-06-27 02:49:57,322,NULL,1,2018-07-13 00:00:00,2018-W23-1,2018-10-19 05:59:15,114,108,negative,1,NULL,0.00,1,0,3376,30,Custom Sample Production Hat,Hidy Zhao
113,114,900,NULL,3,NULL,2018-06-14 19:23:08,2018-10-01 17:56:43,1,2018-06-27 02:44:31,322,NULL,0,NULL,2018-W23-2,2018-08-06 05:48:47,40,10,negative,100,NULL,0.00,1,0,3343,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
114,115,973,NULL,3,NULL,2018-06-14 22:32:48,2018-10-01 17:56:43,1,2018-06-27 02:44:42,322,NULL,0,NULL,2018-W23-2,2018-07-12 05:15:02,15,-15,positive,125,NULL,0.00,1,0,3369,30,Strapback - 5 Panel - Custom QTY,Hidy Zhao
115,116,974,NULL,3,NULL,2018-06-14 22:33:01,2018-10-01 17:56:43,1,2018-06-27 02:44:43,322,NULL,0,NULL,2018-W23-2,2018-08-06 05:49:20,40,10,negative,125,NULL,0.00,1,0,3369,30,Strapback - 5 Panel - Custom QTY,Hidy Zhao
116,117,995,NULL,2,NULL,2018-06-15 18:25:38,2018-10-01 17:56:43,0,NULL,322,2018-06-27 02:59:46,0,NULL,2018-W23-2,NULL,0,NULL,NULL,50,NULL,0.00,0,0,3378,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
117,118,1011,NULL,2,NULL,2018-06-15 18:26:00,2018-10-01 17:56:43,0,NULL,322,2018-06-27 02:59:54,0,NULL,2018-W23-2,NULL,0,NULL,NULL,50,NULL,0.00,0,0,3378,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
118,119,946,NULL,3,NULL,2018-06-15 18:28:05,2018-10-01 17:56:43,1,2018-06-27 02:50:36,322,NULL,1,2018-07-15 00:00:00,2018-W23-2,2018-07-12 05:14:38,15,7,negative,1,NULL,0.00,1,0,3359,30,Custom Sample Production Hat,Hidy Zhao
119,120,1008,NULL,3,NULL,2018-06-15 19:20:33,2018-10-01 17:56:43,1,2018-06-27 02:59:29,322,NULL,0,NULL,2018-W23-2,2018-09-18 14:47:13,83,53,negative,50,NULL,0.00,1,0,3383,30,Strapback - 5 Panel - 50pcs,Hidy Zhao
120,121,999,NULL,3,NULL,2018-06-17 16:59:22,2018-10-01 17:56:43,1,2018-06-27 02:59:14,322,NULL,0,NULL,2018-W24-2,2018-07-12 05:16:01,15,-15,positive,100,NULL,0.00,1,0,3380,30,Custom Dad Cap - 100pcs,Hidy Zhao
121,122,943,NULL,3,NULL,2018-06-17 17:04:39,2018-10-01 17:56:43,1,2018-06-27 02:50:55,322,NULL,1,2018-07-22 00:00:00,2018-W24-2,2018-08-24 07:25:44,58,43,negative,1,NULL,0.00,1,0,3358,30,Custom Sample Production Hat,Hidy Zhao
122,123,844,NULL,3,NULL,2018-06-18 19:13:06,2018-10-01 17:56:43,1,2018-06-27 02:56:02,322,NULL,0,NULL,2018-W24-1,2018-08-06 05:50:46,40,10,negative,100,NULL,0.00,1,0,3325,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
123,124,1003,NULL,3,NULL,2018-06-20 15:51:08,2018-10-01 17:56:43,1,2018-06-27 02:58:26,322,NULL,0,NULL,2018-W24-1,2018-08-24 07:26:15,58,28,negative,100,NULL,0.00,1,0,3382,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
124,125,1005,NULL,3,NULL,2018-06-20 15:51:23,2018-10-01 17:56:43,1,2018-06-27 02:58:17,322,NULL,0,NULL,2018-W24-1,2018-08-24 07:26:30,58,28,negative,250,NULL,0.00,1,0,3382,30,Custom Camp Cap - 5 Panel - 250pcs,Hidy Zhao
125,126,997,NULL,3,NULL,2018-06-20 22:11:55,2018-10-01 17:56:43,1,2018-06-27 02:58:09,322,NULL,0,NULL,2018-W24-1,2018-08-24 07:25:58,58,28,negative,30,NULL,0.00,1,0,3379,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
126,127,995,NULL,3,NULL,2018-06-21 21:01:07,2018-10-01 17:56:43,1,2018-06-27 02:51:18,322,NULL,1,2018-07-13 00:00:00,2018-W24-2,2018-07-12 05:15:20,15,9,negative,50,NULL,0.00,1,0,3378,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
127,128,1011,NULL,3,NULL,2018-06-21 21:01:39,2018-10-01 17:56:43,1,2018-06-27 02:51:34,322,NULL,1,2018-07-13 00:00:00,2018-W24-2,2018-07-12 05:15:43,15,9,negative,50,NULL,0.00,1,0,3378,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
128,129,1014,NULL,3,NULL,2018-06-22 19:52:06,2018-10-01 17:56:43,1,2018-06-27 03:00:27,322,NULL,0,NULL,2018-W24-2,2018-08-06 05:51:56,40,10,negative,1,NULL,0.00,1,0,3385,30,Custom Sample Production Hat,Hidy Zhao
129,130,1016,NULL,3,NULL,2018-06-22 19:52:23,2018-10-01 17:56:43,1,2018-06-27 03:00:36,322,NULL,0,NULL,2018-W24-2,2018-08-06 05:53:19,40,10,negative,50,NULL,0.00,1,0,3386,30,Strapback - 5 Panel - 50pcs,Hidy Zhao
130,131,961,NULL,3,NULL,2018-06-25 17:42:12,2018-10-01 17:56:43,1,2018-06-27 03:00:55,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:55:20,40,10,negative,50,NULL,0.00,1,0,3365,30,End of Year Special - 50pcs,Hidy Zhao
131,132,962,NULL,3,NULL,2018-06-25 17:42:24,2018-10-01 17:56:43,1,2018-06-27 03:00:54,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:55:38,40,10,negative,50,NULL,0.00,1,0,3365,30,End of Year Special - 50pcs,Hidy Zhao
132,133,963,NULL,3,NULL,2018-06-25 17:43:00,2018-10-01 17:56:43,1,2018-06-27 03:01:17,322,NULL,0,NULL,2018-W25-1,2018-09-18 14:47:36,83,53,negative,50,NULL,0.00,1,0,3365,30,End of Year Special - 50pcs,Hidy Zhao
133,134,1020,NULL,3,NULL,2018-06-26 14:55:38,2018-10-01 17:56:43,1,2018-06-27 03:03:09,322,NULL,0,NULL,2018-W25-1,2018-07-12 05:16:42,15,-15,positive,150,NULL,0.00,1,0,3388,30,Strapback - 5 Panel - Custom QTY,Hidy Zhao
134,135,1022,NULL,3,NULL,2018-06-26 14:55:53,2018-10-01 17:56:43,1,2018-06-27 03:03:10,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:53:57,40,10,negative,100,NULL,0.00,1,0,3388,30,Custom Camp Cap - 5 Panel - 100pcs,Hidy Zhao
135,136,1025,NULL,3,NULL,2018-06-26 14:56:07,2018-10-01 17:56:43,1,2018-06-27 03:03:43,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:54:12,40,10,negative,1,NULL,0.00,1,0,3388,30,Premium Feature,Hidy Zhao
136,137,1001,NULL,3,NULL,2018-06-26 14:58:54,2018-10-01 17:56:43,1,2018-06-27 03:03:53,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:54:42,40,10,negative,30,NULL,0.00,1,0,3381,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
137,138,976,NULL,3,NULL,2018-06-26 15:01:17,2018-10-01 17:56:43,1,2018-06-27 03:04:02,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:54:56,40,10,negative,30,NULL,0.00,1,0,3370,30,Custom Dad Cap - 30pcs,Hidy Zhao
138,139,803,NULL,3,NULL,2018-06-26 16:06:17,2018-10-01 17:56:43,1,2018-06-27 02:52:00,322,NULL,1,2018-07-31 00:00:00,2018-W25-1,2018-08-06 05:48:05,40,16,negative,50,NULL,0.00,1,0,3308,30,Custom Dad Cap - 50pcs,Hidy Zhao
139,140,1030,NULL,3,NULL,2018-06-26 18:47:09,2018-10-01 17:56:43,1,2018-06-27 03:04:03,322,NULL,0,NULL,2018-W25-1,2018-08-06 05:53:39,40,10,negative,50,NULL,0.00,1,0,3389,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
140,141,971,NULL,3,NULL,2018-06-28 15:59:41,2018-11-08 03:04:57,1,2018-08-06 05:36:50,322,NULL,0,NULL,2018-W25-2,2018-11-08 03:04:57,94,64,negative,50,NULL,0.00,1,0,3368,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
141,142,984,NULL,3,NULL,2018-06-30 01:08:05,2018-10-17 00:52:53,1,2018-08-06 05:36:24,322,NULL,0,NULL,2018-W25-2,2018-10-17 00:52:53,72,42,negative,100,NULL,0.00,1,0,3373,30,Strapback - 5 Panel - 100pcs,Hidy Zhao
142,143,978,NULL,3,NULL,2018-06-30 01:08:38,2018-10-17 00:54:52,1,2018-08-06 05:35:50,322,NULL,0,NULL,2018-W25-2,2018-10-17 00:54:52,72,42,negative,100,NULL,0.00,1,0,3371,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
143,144,1027,NULL,3,NULL,2018-07-02 19:09:35,2018-10-01 17:56:43,1,2018-08-06 05:36:22,322,NULL,0,NULL,2018-W26-1,2018-09-18 14:53:19,43,13,negative,50,NULL,0.00,1,0,3387,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
144,145,1028,NULL,3,NULL,2018-07-02 19:09:53,2018-10-01 17:56:43,1,2018-08-06 05:35:49,322,NULL,0,NULL,2018-W26-1,2018-09-18 14:53:39,43,13,negative,50,NULL,0.00,1,0,3387,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
145,146,1042,NULL,3,NULL,2018-07-03 18:01:32,2018-10-01 17:56:43,1,2018-08-06 05:35:26,322,NULL,0,NULL,2018-W26-1,2018-09-18 14:54:37,43,13,negative,60,NULL,0.00,1,0,3393,30,Strapback - 6 Panel - Custom QTY,Hidy Zhao
146,147,723,NULL,3,NULL,2018-07-09 13:42:08,2018-10-01 17:56:43,1,2018-08-06 05:35:25,322,NULL,0,NULL,2018-W27-1,2018-09-01 09:38:03,26,-4,positive,1,NULL,0.00,1,0,3278,30,Custom Sample Production Hat,Hidy Zhao
147,148,1055,NULL,3,NULL,2018-07-09 21:02:25,2018-10-01 17:56:43,1,2018-08-06 05:35:24,322,NULL,0,NULL,2018-W27-1,2018-09-18 15:11:16,43,13,negative,400,NULL,0.00,1,0,3397,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
148,149,1064,NULL,3,NULL,2018-07-10 14:16:32,2018-11-08 03:05:28,1,2018-08-06 05:33:23,322,NULL,0,NULL,2018-W27-1,2018-11-08 03:05:28,94,64,negative,30,NULL,0.00,1,0,3391,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
149,150,1065,NULL,3,NULL,2018-07-10 14:16:46,2018-11-08 03:07:05,1,2018-08-06 05:34:30,322,NULL,0,NULL,2018-W27-1,2018-11-08 03:07:05,94,64,negative,30,NULL,0.00,1,0,3391,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
150,151,1062,NULL,3,NULL,2018-07-10 15:02:42,2018-11-08 03:16:26,1,2018-08-06 05:33:22,322,NULL,0,NULL,2018-W27-1,2018-11-08 03:16:26,94,64,negative,50,NULL,0.00,1,0,3399,30,Strapback - 6 Panel - 50pcs,Hidy Zhao
151,152,1072,NULL,3,NULL,2018-07-10 18:06:18,2018-10-01 17:56:43,1,2018-08-06 05:32:20,322,NULL,0,NULL,2018-W27-1,2018-09-18 14:59:45,43,13,negative,50,NULL,0.00,1,0,3402,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
152,153,1046,NULL,3,NULL,2018-07-11 15:36:23,2018-10-01 17:56:43,1,2018-08-06 05:31:49,322,NULL,0,NULL,2018-W27-1,2018-09-18 15:09:45,43,13,negative,30,NULL,0.00,1,0,3394,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
153,154,1033,NULL,3,NULL,2018-07-11 15:49:59,2018-10-01 17:56:43,1,2018-08-06 05:37:29,322,NULL,1,2018-08-08 00:00:00,2018-W27-1,2018-09-01 09:37:41,26,34,negative,50,NULL,0.00,1,0,3390,30,Custom Dad Cap - 50pcs,Hidy Zhao
154,155,1070,NULL,3,NULL,2018-07-11 17:10:15,2018-10-01 17:56:43,1,2018-08-06 05:31:29,322,NULL,0,NULL,2018-W27-1,2018-09-18 15:12:52,43,13,negative,60,NULL,0.00,1,0,3401,30,Custom Camp Cap - 5 Panel - Custom QTY,Hidy Zhao
155,156,1033,NULL,3,NULL,2018-07-16 16:04:12,2018-11-08 03:14:46,1,2018-08-06 05:31:48,322,NULL,0,NULL,2018-W28-1,2018-11-08 03:14:46,94,64,negative,50,NULL,0.00,1,0,3390,30,Custom Dad Cap - 50pcs,Hidy Zhao
156,157,1084,NULL,3,NULL,2018-07-16 16:12:23,2018-10-01 17:56:43,1,2018-08-06 05:37:18,322,NULL,1,2018-08-13 00:00:00,2018-W28-1,2018-09-01 09:38:22,26,29,negative,1,NULL,0.00,1,0,3404,30,Custom Sample Production Hat,Hidy Zhao
157,158,1047,NULL,3,NULL,2018-07-16 16:54:37,2018-11-08 03:16:46,1,2018-08-06 05:31:29,322,NULL,0,NULL,2018-W28-1,2018-11-08 03:16:46,94,64,negative,30,NULL,0.00,1,0,3394,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
158,159,1100,NULL,3,NULL,2018-07-16 22:13:47,2018-10-01 17:56:43,1,2018-08-06 05:31:26,322,NULL,0,NULL,2018-W28-1,2018-09-01 09:38:56,26,-4,positive,30,NULL,0.00,1,0,3411,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
159,160,1080,NULL,3,NULL,2018-07-16 23:45:10,2018-10-01 17:56:43,1,2018-08-06 05:30:50,322,NULL,0,NULL,2018-W28-1,2018-09-18 14:50:05,43,13,negative,50,NULL,0.00,1,0,3403,30,Trucker Mesh - 6 Panel - 50pcs,Hidy Zhao
160,161,1081,NULL,3,NULL,2018-07-16 23:45:24,2018-10-01 17:56:43,1,2018-08-06 05:30:50,322,NULL,0,NULL,2018-W28-1,2018-09-18 14:50:26,43,13,negative,30,NULL,0.00,1,0,3403,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
161,162,1082,NULL,3,NULL,2018-07-16 23:45:35,2018-10-01 17:56:43,1,2018-08-06 05:30:51,322,NULL,0,NULL,2018-W28-1,2018-09-18 14:50:48,43,13,negative,30,NULL,0.00,1,0,3403,30,Custom Dad Cap - 30pcs,Hidy Zhao
162,163,1092,NULL,3,NULL,2018-07-18 00:03:14,2018-10-01 17:56:43,1,2018-08-06 05:29:00,322,NULL,0,NULL,2018-W28-1,2018-09-18 14:55:05,43,13,negative,30,NULL,0.00,1,0,3408,30,Trucker Mesh - 6 Panel - 30pcs,Hidy Zhao
163,164,1058,NULL,3,NULL,2018-07-18 00:11:49,2018-10-01 17:56:43,1,2018-08-06 05:30:25,322,NULL,0,NULL,2018-W28-1,2018-09-18 15:00:09,43,13,negative,100,NULL,0.00,1,0,3398,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
164,165,1059,NULL,3,NULL,2018-07-18 00:12:02,2018-10-01 17:56:43,1,2018-08-06 05:30:37,322,NULL,0,NULL,2018-W28-1,2018-09-18 15:00:29,43,13,negative,100,NULL,0.00,1,0,3398,30,Snapback - 6 Panel - 100pcs,Hidy Zhao
165,166,982,NULL,3,NULL,2018-07-18 18:32:59,2018-10-01 17:56:43,1,2018-08-06 05:30:24,322,NULL,0,NULL,2018-W28-1,2018-09-18 14:48:22,43,13,negative,30,NULL,0.00,1,0,3372,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
166,167,1104,NULL,3,NULL,2018-07-19 16:20:27,2018-10-01 17:56:43,1,2018-08-06 03:51:56,322,NULL,0,NULL,2018-W28-2,2018-09-18 15:00:57,43,13,negative,50,NULL,0.00,1,0,3413,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
167,168,1109,NULL,3,NULL,2018-07-19 23:38:47,2018-10-01 17:56:43,1,2018-08-06 03:51:41,322,NULL,0,NULL,2018-W28-2,2018-09-18 14:56:08,43,13,negative,50,NULL,0.00,1,0,3415,30,Snapback - 6 Panel - 50pcs,Hidy Zhao
168,169,1111,NULL,3,NULL,2018-07-19 23:39:07,2018-11-08 03:17:16,1,2018-08-06 03:51:15,322,NULL,0,NULL,2018-W28-2,2018-11-08 03:17:16,94,64,negative,50,NULL,0.00,1,0,3415,30,Snapback - 6 Panel - 50pcs,Hidy Zhao
169,170,1058,NULL,3,NULL,2018-07-19 23:57:27,2018-11-08 03:17:43,1,2018-08-06 05:29:54,322,NULL,0,NULL,2018-W28-2,2018-11-08 03:17:43,94,64,negative,100,NULL,0.00,1,0,3398,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
170,171,1059,NULL,3,NULL,2018-07-19 23:57:43,2018-11-08 03:18:01,1,2018-08-06 05:29:53,322,NULL,0,NULL,2018-W28-2,2018-11-08 03:18:01,94,64,negative,100,NULL,0.00,1,0,3398,30,Snapback - 6 Panel - 100pcs,Hidy Zhao
171,172,1094,NULL,3,NULL,2018-07-20 13:05:54,2018-10-01 17:56:43,1,2018-08-06 05:28:46,322,NULL,0,NULL,2018-W28-2,2018-09-18 14:58:26,43,13,negative,30,NULL,0.00,1,0,3409,30,Strapback - 6 Panel - 30pcs,Hidy Zhao
172,173,1121,NULL,3,NULL,2018-07-25 17:20:07,2018-10-01 17:56:43,1,2018-08-06 05:29:26,322,NULL,0,NULL,2018-W29-1,2018-09-01 09:39:40,26,-4,positive,50,NULL,0.00,1,0,3418,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
173,174,1121,NULL,3,NULL,2018-07-25 17:20:14,2018-10-01 17:56:43,1,2018-08-06 05:29:26,322,NULL,0,NULL,2018-W29-1,2018-09-01 09:39:55,26,-4,positive,50,NULL,0.00,1,0,3418,30,Custom Camp Cap - 5 Panel - 50pcs,Hidy Zhao
174,175,1097,NULL,3,NULL,2018-07-26 18:55:00,2018-10-01 17:56:43,1,2018-08-06 05:28:23,322,NULL,0,NULL,2018-W29-2,2018-09-18 15:10:09,43,13,negative,30,NULL,0.00,1,0,3410,30,Strapback - 5 Panel - 30pcs,Hidy Zhao
175,176,1098,NULL,3,NULL,2018-07-26 18:55:31,2018-10-01 17:56:43,1,2018-08-06 05:28:21,322,NULL,0,NULL,2018-W29-2,2018-09-01 09:38:42,26,-4,positive,30,NULL,0.00,1,0,3410,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
176,177,1090,NULL,3,NULL,2018-07-26 18:56:29,2018-10-01 17:56:43,1,2018-08-06 05:28:06,322,NULL,0,NULL,2018-W29-2,2018-09-18 14:54:14,43,13,negative,50,NULL,0.00,1,0,3407,30,Snapback - 6 Panel - 50pcs,Hidy Zhao
177,178,1114,NULL,3,NULL,2018-07-27 14:56:59,2018-10-01 17:56:43,1,2018-08-06 03:51:00,322,NULL,0,NULL,2018-W29-2,2018-09-01 09:39:14,26,-4,positive,30,NULL,0.00,1,0,3416,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
178,179,1138,NULL,3,NULL,2018-07-31 15:50:33,2018-10-01 17:56:43,1,2018-08-06 03:50:43,322,NULL,0,NULL,2018-W30-1,2018-08-24 07:26:49,18,-12,positive,1,NULL,0.00,1,0,3421,30,Custom Sample Production Hat,Hidy Zhao
179,180,1151,NULL,3,NULL,2018-07-31 16:59:40,2018-10-01 17:56:43,1,2018-08-06 03:50:34,322,NULL,0,NULL,2018-W30-1,2018-09-05 02:29:54,30,0,positive,30,NULL,0.00,1,0,3425,30,Beanie Hat - Custom Embellishment - 30pcs,Hidy Zhao
180,181,1156,NULL,3,NULL,2018-08-01 16:23:43,2018-10-01 17:56:43,1,2018-08-06 03:50:22,322,NULL,0,NULL,2018-W30-1,2018-09-01 09:40:19,26,-4,positive,67,NULL,0.00,1,0,3427,30,Custom Dad Cap - Custom QTY,Hidy Zhao
181,182,1153,NULL,3,NULL,2018-08-01 19:26:17,2018-10-01 17:56:43,1,2018-08-06 03:50:15,322,NULL,0,NULL,2018-W30-1,2018-09-18 14:58:58,43,13,negative,250,NULL,0.00,1,0,3426,30,Trucker Mesh - 6 Panel - 250pcs,Hidy Zhao
182,183,1154,NULL,3,NULL,2018-08-01 19:26:37,2018-10-01 17:56:43,1,2018-08-06 03:50:10,322,NULL,0,NULL,2018-W30-1,2018-09-18 14:59:17,43,13,negative,250,NULL,0.00,1,0,3426,30,Trucker Mesh - 6 Panel - 250pcs,Hidy Zhao
183,184,1158,NULL,3,NULL,2018-08-01 21:48:47,2018-10-19 05:55:53,1,2018-08-06 03:49:46,322,NULL,0,NULL,2018-W30-1,2018-10-19 05:55:53,74,44,negative,100,NULL,0.00,1,0,3428,30,Strapback - 6 Panel - 100pcs,Hidy Zhao
184,185,1140,NULL,3,NULL,2018-08-03 02:44:54,2018-10-17 00:55:31,1,2018-08-06 03:49:28,322,NULL,0,NULL,2018-W30-2,2018-10-17 00:55:31,72,42,negative,30,NULL,0.00,1,0,3422,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
185,186,1141,NULL,3,NULL,2018-08-03 02:45:48,2018-10-26 03:16:37,1,2018-08-06 03:49:08,322,NULL,0,NULL,2018-W30-2,2018-10-26 03:16:37,81,51,negative,30,NULL,0.00,1,0,3422,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
186,187,1142,NULL,3,NULL,2018-08-03 02:46:04,2018-10-19 05:48:50,1,2018-08-06 03:47:05,322,NULL,0,NULL,2018-W30-2,2018-10-19 05:48:50,74,44,negative,30,NULL,0.00,1,0,3422,30,Custom Camp Cap - 5 Panel - 30pcs,Hidy Zhao
187,188,1144,NULL,3,NULL,2018-08-03 13:55:07,2018-10-01 17:56:43,1,2018-08-06 03:46:45,322,NULL,0,NULL,2018-W30-2,2018-09-18 14:51:15,43,13,negative,50,NULL,0.00,1,0,3423,30,Beanie Hat - Custom Embellishment - 50pcs,Hidy Zhao
189,190,1153,NULL,3,NULL,2018-08-03 18:31:37,2018-11-08 03:18:31,1,2018-08-06 03:45:37,322,NULL,0,NULL,2018-W30-2,2018-11-08 03:18:31,94,64,negative,250,NULL,0.00,1,0,3426,30,Trucker Mesh - 6 Panel - 250pcs,Hidy Zhao
190,191,1154,NULL,3,NULL,2018-08-03 18:31:54,2018-11-08 03:18:44,1,2018-08-06 03:45:32,322,NULL,0,NULL,2018-W30-2,2018-11-08 03:18:44,94,64,negative,250,NULL,0.00,1,0,3426,30,Trucker Mesh - 6 Panel - 250pcs,Hidy Zhao
191,192,1160,NULL,3,NULL,2018-08-06 14:40:12,2018-10-19 05:51:58,1,2018-08-09 01:02:52,322,NULL,0,NULL,2018-W31-1,2018-10-19 05:51:58,71,41,negative,500,NULL,0.00,1,0,3429,30,Custom Camp Cap - 5 Panel - 500pcs,Hidy Zhao
192,193,1166,NULL,3,NULL,2018-08-07 13:59:20,2018-10-01 17:56:43,1,2018-08-09 01:01:32,322,NULL,0,NULL,2018-W31-1,2018-09-18 14:51:35,40,10,negative,60,NULL,0.00,1,0,3431,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
193,194,1167,NULL,3,NULL,2018-08-07 13:59:31,2018-10-01 17:56:43,1,2018-08-09 01:01:14,322,NULL,0,NULL,2018-W31-1,2018-09-18 14:52:02,40,10,negative,60,NULL,0.00,1,0,3431,30,Beanie Hat - Custom Embellishment - Custom QTY,Hidy Zhao
